"Game_ID","Game_Name","Genre"
687,Barbie Horse Adventures: Wild Horse Rescue,Sports
688,Barbie Super Sports,Sports
689,Barbie Superpack: Secret Agent / Groovy Games,Misc
690,Barbie and Her Sisters Puppy Rescue,Action
691,Barbie and the Magic of Pegasus,Action
692,Barbie and the Three Musketeers,Adventure
693,Barbie as The Island Princess,Adventure
694,Barbie as the Princess and the Pauper,Adventure
695,Barbie in The 12 Dancing Princesses,Adventure
696,Barbie: Groom and Glam Pups,Action
697,"Barbie: Jet, Set & Style!",Misc
698,Barbie: Race & Ride,Action
699,Barnstorming,Action
700,Barnyard,Action
701,Barnyard Blast: Swine of the Night,Platform
702,Baroque,Role-Playing
703,Baseball,Sports
704,Baseball Advance,Sports
705,Baseball Blast!,Sports
706,Bases Loaded '96: Double Header,Sports
707,Basketball Hall of Fame Ultimate Hoops Challenge,Sports
708,Bass Hunter 64,Sports
709,Bass Landing,Sports
710,Bass Pro Shops: The Hunt,Sports
711,Bass Pro Shops: The Strike,Sports
712,Bass Rise,Sports
713,Bass Strike,Sports
714,Bassmasters 2000,Sports
715,Bastard!! Utsuro Naru Kamigami no Utsuwa,Role-Playing
716,Baten Kaitos Origins,Role-Playing
717,Baten Kaitos: Eternal Wings and the Lost Ocean,Role-Playing
718,Batman & Robin,Action
719,Batman Begins,Action
720,Batman Beyond: Return of the Joker,Action
721,Batman Forever: The Arcade Game,Action
722,Batman: A Telltale Game Series,Adventure
723,Batman: Arkham Asylum,Action
724,Batman: Arkham City,Action
725,Batman: Arkham Knight,Action
726,Batman: Arkham Origins,Action
727,Batman: Arkham Origins Blackgate,Action
728,Batman: Arkham VR,Action
729,Batman: Dark Tomorrow,Action
730,Batman: Gotham City Racer,Racing
731,Batman: Return to Arkham,Action
732,Batman: Rise of Sin Tzu,Action
733,Batman: The Brave and the Bold the Videogame,Action
734,Batman: The Enemy Within,Adventure
735,Batman: Vengeance,Adventure
736,Battalion Wars,Strategy
737,Battalion Wars 2,Strategy
738,Battle & Get! Pokemon Typing DS,Misc
739,Battle Arena Toshinden,Fighting
740,Battle Arena Toshinden 2,Fighting
741,Battle Arena Toshinden 3,Fighting
742,Battle Arena Toshinden Remix,Fighting
743,Battle Arena Toshinden URA,Fighting
744,Battle Assault 3 featuring Gundam Seed,Action
745,Battle Chasers: Nightwar,Role-Playing
746,Battle Commander: Hachibushu Shura no Heihou,Strategy
747,Battle Dodge Ball,Sports
748,Battle Engine Aquila,Shooter
749,Battle Fantasia,Fighting
750,Battle Garegga Rev.2016,Strategy
751,Battle Hunter,Strategy
752,Battle Princess of Arcadias,Role-Playing
753,Battle Rage,Shooter
754,Battle Soccer: Field no Hasha,Sports
755,Battle Spirits: Digital Starter,Role-Playing
756,Battle Spirits: Hero's Soul,Role-Playing
757,Battle Spirits: Kiseki no Hasha,Role-Playing
758,Battle Stadium D.O.N,Fighting
759,Battle Stations,Strategy
760,Battle Worlds: Kronos,Strategy
761,Battle of Giants: Dinosaurs,Strategy
762,Battle of Giants: Dinosaurs Strike,Strategy
763,Battle of Giants: Dragons,Strategy
764,Battle of Giants: Mutant Insects,Strategy
765,Battle vs. Chess,Misc
766,BattleBots: Beyond the BattleBox,Action
767,BattleForge,Strategy
768,BattleTanx,Action
769,BattleTanx: Global Assault,Action
770,Battleborn,Shooter
771,Battlebots: Design & Destroy,Action
772,Battlefield 1,Shooter
773,Battlefield 1942,Shooter
774,Battlefield 1942: The WW II Anthology,Shooter
775,Battlefield 2,Shooter
776,Battlefield 2142,Shooter
777,Battlefield 2: Modern Combat,Shooter
778,Battlefield 2: Modern Combat(JP sales),Shooter
779,Battlefield 3,Shooter
780,Battlefield 4,Shooter
781,Battlefield Vietnam,Shooter
782,Battlefield: Bad Company,Shooter
783,Battlefield: Bad Company 2,Shooter
784,Battlefield: Hardline,Shooter
785,Battles of Prince of Persia,Strategy
786,Battleship / Connect Four / Sorry! / Trouble,Puzzle
787,Battlestar Galactica,Shooter
788,Battlestations: Midway,Strategy
789,Battlestations: Pacific,Strategy
790,Battlezone,Action
791,Battlezone,Shooter
792,Battlezone: Rise of the Black Dogs,Strategy
793,Bayonetta,Action
794,Bayonetta 2,Action
795,Beach Spikers: Virtua Beach Volleyball,Sports
796,Beamrider,Racing
797,Beastly,Misc
798,Beastly Frantic Foto,Puzzle
799,Beat City,Misc
800,Beat Down: Fists of Vengeance,Action
801,Beat Sketch!,Misc
802,BeatMania,Simulation
803,BeatMania Append 3rdMix,Simulation
804,BeatMania Append 4thMix: The beat goes on,Simulation
805,BeatMania Append GottaMix,Simulation
806,BeatMania IIDX 11: IIDX Red,Simulation
807,BeatMania IIDX 13: DistorteD,Simulation
808,BeatMania IIDX 14 Gold,Simulation
809,BeatMania IIDX 15: DJ Troopers,Simulation
810,BeatMania IIDX 16: Empress + Premium Best,Simulation
811,BeatMania IIDX 3rd Style,Simulation
812,BeatMania IIDX 4th Style: New Songs Collection,Simulation
813,Beatdown: Fists of Vengeance,Action
814,Beaterator,Misc
815,Beautiful Katamari,Puzzle
816,Bee Movie Game,Action
817,Beetle Adventure Racing!,Racing
818,Beijing 2008,Sports
819,Bejeweled 2 Deluxe,Puzzle
820,Bejeweled 3,Puzzle
821,Bejeweled Blitz,Puzzle
822,Bejeweled Twist,Puzzle
823,Bella Sara,Misc
824,Bella Sara 2 - The Magic of Drasilmare,Adventure
825,Ben 10 (2017),Action
826,Ben 10 Alien Force: Vilgax Attacks,Action
827,Ben 10 Galactic Racing,Racing
828,Ben 10 Omniverse 2,Action
829,Ben 10 Triple Pack,Misc
830,Ben 10 Ultimate Alien: Cosmic Destruction,Platform
831,Ben 10: Alien Force,Action
832,Ben 10: Protector of Earth,Action
833,Bentley's Hackpack,Misc
834,Beowulf: The Game,Action
835,Berserk Musou,Action
836,Berserk and the Band of the Hawk,Action
837,Berzerk,Shooter
838,Best Friends Tonight,Misc
839,Best Of Tests,Puzzle
840,Betty Boop's Double Shift,Puzzle
841,BeyBlade VForce: Super Tournament Battle,Action
842,Beyblade Evolution,Action
843,Beyblade G-Revolution,Action
844,Beyblade VForce: Ultimate Blader Jam,Action
845,Beyblade: Metal Fusion,Role-Playing
846,Beyblade: Metal Fusion - Battle Fortress,Action
847,Beyblade: Metal Masters,Action
848,Beyond Good & Evil,Adventure
849,Beyond Oasis,Role-Playing
850,Beyond The Beyond,Role-Playing
851,Beyond the Labyrinth,Role-Playing
852,Beyond: Two Souls,Adventure
853,Bicycle Casino 2005,Misc
854,Big Air,Sports
855,Big Air Freestyle,Racing
856,Big Bang Mini,Shooter
857,Big Bass Fishing,Action
858,Big Bass World Championship,Sports
859,Big Beach Sports,Sports
860,Big Beach Sports 2,Sports
861,Big Brain Academy,Misc
862,Big Brain Academy: Wii Degree,Misc
863,Big Buck Hunter Arcade,Shooter
864,Big Family Games,Misc
865,Big Hero 6: Battle in the Bay,Action
866,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,Misc
867,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Action
868,Big League Sports,Sports
869,Big League Sports: Summer,Sports
870,Big Mountain 2000,Sports
871,Big Mutha Truckers,Racing
872,Big Mutha Truckers 2,Racing
873,Big Strike Bowling,Sports
874,Bigfoot King of Crush,Racing
875,Bigfoot: Collision Course,Racing
876,Biker Mice From Mars,Racing
877,Bikkuriman Daijiten,Misc
878,Billy Hatcher and the Giant Egg,Platform
879,Billy the Wizard: Rocket Broomstick Racing,Racing
880,Billy's Boot Camp: Wii de Enjoy Diet!,Sports
881,Binary Domain,Action
882,Binary Star,Adventure
883,Bio FREAKS,Action
884,BioShock,Shooter
885,BioShock 2,Shooter
886,BioShock Infinite,Shooter
887,BioShock The Collection,Shooter
888,Biohazard: Revival Selection,Action
889,Biomutant,Action
890,Bionic Commando,Platform
891,Bionicle,Action
892,Bionicle Heroes,Shooter
893,Bionicle: Matoran Adventures,Platform
894,Birds of Steel,Simulation
895,Birthday Party Bash,Misc
896,Birthdays the Beginning,Misc
897,Bishoujo Senshi Sailormoon R,Fighting
898,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,Fighting
899,Black,Shooter
900,Black & Bruised,Fighting
901,Black & White,Strategy
902,Black & White 2,Strategy
903,Black * Rock Shooter: The Game,Role-Playing
904,Black Bass with Blue Marlin,Sports
905,Black Cat,Action
906,Black Dawn,Simulation
907,Black Jack vs. Matsudajun,Misc
908,Black Mirror,Adventure
909,Black Mirror 2,Adventure
910,Black Rose Valkyrie,Role-Playing
911,Black Sigil: Blade of the Exiled,Role-Playing
912,Black Stone: Magic & Steel,Role-Playing
913,Black Tusk Studios Game,Misc
914,Black/Matrix,Strategy
915,Blackguards 2,Strategy
916,Blacklight: Retribution,Misc
917,Blacksite: Area 51,Shooter
918,Blackthorne,Action
919,Blackwater,Shooter
920,Blade Arcus from Shining EX,Fighting
921,Blade Dancer: Lineage of Light,Role-Playing
922,Blade II,Action
923,Blades of Blood: Samurai Shodown III,Fighting
924,Blades of Time,Action
925,Bladestorm: Nightmare,Action
926,Bladestorm: The Hundred Years' War,Action
927,Blast Chamber,Shooter
928,Blast Corps,Action
929,Blast Lacrosse,Sports
930,Blast Radius,Action
931,"Blast Works: Build, Trade, Destroy",Shooter
932,Blaster Master: Blasting Again,Shooter
933,Blasto,Action
934,BlazBlue Central Fiction,Fighting
935,BlazBlue: Calamity Trigger,Fighting
936,BlazBlue: Calamity Trigger Portable,Fighting
937,BlazBlue: Chrono Phantasma,Fighting
938,BlazBlue: Chrono Phantasma Extend,Action
939,BlazBlue: Chrono Phantasma Extend,Fighting
940,BlazBlue: Continuum Shift,Fighting
941,BlazBlue: Continuum Shift II,Fighting
942,Blazblue: Continuum Shift Extend,Fighting
943,Blaze Union: Story to Reach the Future,Role-Playing
944,Blazer Drive,Role-Playing
945,Blazing Angels 2: Secret Missions of WWII,Simulation
946,Blazing Angels: Squadrons of WWII,Simulation
947,Blazing Dragons,Adventure
948,Blazing Heroes,Role-Playing
949,Blazing Souls,Role-Playing
950,Blazing Souls: Accelate,Role-Playing
951,Bleach DS 4th: Flame Bringer,Action
952,Bleach GC: Tasogare Ni Mamieru Shinigami,Fighting
953,Bleach: Blade Battlers,Fighting
954,Bleach: Blade Battlers 2nd,Fighting
955,Bleach: Dark Souls,Fighting
956,Bleach: Dark Souls (JP sales),Fighting
957,Bleach: Erabareshi Tamashii,Adventure
958,Bleach: Hanatareshi Yabou,Role-Playing
959,Bleach: Heat the Soul,Fighting
960,Bleach: Heat the Soul 3,Fighting
961,Bleach: Heat the Soul 4,Fighting
962,Bleach: Heat the Soul 5,Fighting
963,Bleach: Heat the Soul 6,Fighting
964,Bleach: Heat the Soul 7,Fighting
965,Bleach: Shattered Blade,Fighting
966,Bleach: Soul Carnival,Fighting
967,Bleach: Soul Carnival 2,Fighting
968,Bleach: Soul Resurreccion,Fighting
969,Bleach: The 3rd Phantom,Role-Playing
970,Bleach: The Blade of Fate,Fighting
971,Bleach: Versus Crusade,Fighting
972,Blender Bros.,Platform
973,Blinx 2: Masters of Time & Space,Platform
974,Blinx: The Time Sweeper,Platform
975,Blitz: Overtime,Sports
976,Blitz: The League,Sports
977,Blitz: The League II,Sports
978,Blitzkrieg 2 Anthology,Strategy
979,Block Kuzushi,Puzzle
980,Block Party,Misc
981,Blokus Portable: Steambot Championship,Puzzle
982,Blood Bowl,Sports
983,Blood Bowl 2,Sports
984,Blood Bowl: Legendary Edition,Sports
985,Blood Drive,Racing
986,Blood Omen 2,Action
987,Blood Omen: Legacy of Kain,Role-Playing
988,Blood Wake,Shooter
989,Blood Will Tell: Tezuka Osamu's Dororo,Adventure
990,Blood of Bahamut,Role-Playing
991,Blood: The Last Vampire (Joukan),Adventure
992,BloodRayne,Shooter
993,BloodRayne 2,Shooter
994,Bloodborne,Action
995,Bloodborne,Role-Playing
996,Bloodborne: Complete Edition,Role-Playing
997,Bloody Roar,Fighting
998,Bloody Roar 3,Fighting
999,Bloody Roar 4,Fighting
1000,Bloody Roar Extreme,Fighting
1001,Bloody Roar II,Fighting
1002,Bloody Roar: Primal Fury,Fighting
1003,BlowOut,Shooter
1004,Blue Breaker: Ken Yorimo Hohoemi o,Role-Playing
1005,Blue Dragon,Role-Playing
1006,Blue Dragon Plus,Role-Playing
1007,Blue Dragon: Awakened Shadow,Role-Playing
1008,Blue EstateÊ,Misc
1009,Blue Reflection: Maboroshi ni Mau - Shoujo no Ken,Role-Playing
1010,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,Adventure
1011,Blue Stinger,Adventure
1012,Blue's Clues: Blue's Big Musical,Misc
1013,Blues Brothers 2000,Platform
1014,Blur,Racing
1015,Board Game Classics,Misc
1016,Board Game: Top Shop,Misc
1017,Bob the Builder: Can We Fix It?,Action
1018,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,Action
1019,Bode Miller Alpine Skiing,Sports
1020,Body Harvest,Shooter
1021,Body and Brain Connection,Misc
1022,Bodycount,Shooter
1023,Bogey: Dead 6,Simulation
1024,Boing! Docomodake DS,Puzzle
1025,Boktai 2: Solar Boy Django,Role-Playing
1026,Boktai: The Sun is in Your Hand,Role-Playing
1027,Boku no Natsuyasumi,Adventure
1028,Boku no Natsuyasumi 2: Umi no Bouken Hen,Adventure
1029,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougenâ,Adventure
1030,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",Adventure
1031,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,Adventure
1032,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,Adventure
1033,Bolt,Adventure
1034,Bombastic,Puzzle
1035,Bomberman,Puzzle
1036,Bomberman (jp sales),Puzzle
1037,Bomberman 2,Puzzle
1038,Bomberman 64,Puzzle
1039,Bomberman 64: The Second Attack!,Adventure
1040,Bomberman B-Daman,Shooter
1041,Bomberman Fantasy Race,Racing
1042,Bomberman Generation,Adventure
1043,Bomberman Hero,Platform
1044,Bomberman II,Puzzle
1045,Bomberman Jetters,Puzzle
1046,Bomberman Land,Misc
1047,Bomberman Land Touch!,Puzzle
1048,Bomberman Land Touch! 2,Puzzle
1049,Bomberman Max 2: Blue Advance,Puzzle
1050,Bomberman Max 2: Red Advance,Puzzle
1051,Bomberman Party Edition,Puzzle
1052,Bomberman Story DS,Role-Playing
1053,Bomberman Tournament,Puzzle
1054,Bomberman World,Puzzle
1055,Bomberman: Act Zero,Puzzle
1056,Bombshell,Misc
1057,Boogie,Misc
1058,Boogie SuperStar,Misc
1059,Book of Spells,Action
1060,Bookworm,Puzzle
1061,Bookworm Deluxe,Puzzle
1062,Boom Blox,Puzzle
1063,Boom Blox Bash Party,Puzzle
1064,BoomBots,Fighting
1065,Boot Camp Academy,Action
1066,Borderlands,Shooter
1067,Borderlands 2,Shooter
1068,Borderlands: Double Game Add-On Pack,Shooter
1069,Borderlands: The Handsome Collection,Shooter
1070,Borderlands: The Pre-Sequel,Shooter
1071,Botanicula,Adventure
1072,Bottom of the 9th,Sports
1073,Bottom of the 9th '97,Sports
1074,Bottom of the 9th '99,Sports
1075,Boulder Dash: Rocks!,Puzzle
1076,Bound By Flame,Action
1077,Bound By Flame,Role-Playing
1078,Bounty Hounds,Action
1079,Boxer's Road,Fighting
1080,Boxing,Fighting
1081,Boxing Fever,Sports
1082,Braid,Platform
1083,Brain Age 2: More Training in Minutes a Day,Puzzle
1084,Brain Age: Concentration Training,Puzzle
1085,Brain Age: Train Your Brain in Minutes a Day,Misc
1086,Brain Assist,Misc
1087,Brain Boost: Beta Wave,Puzzle
1088,Brain Boost: Gamma Wave,Puzzle
1089,Brain Challenge,Misc
1090,Brain Dead 13,Adventure
1091,Brain Exercise With Dr. Kawashima,Puzzle
1092,Brain Quest: Grades 3 & 4,Misc
1093,Brain Quest: Grades 5 & 6,Misc
1094,Brain Voyage,Puzzle
1095,Brandish: The Dark Revenant,Role-Playing
1096,Bratz,Platform
1097,Bratz 4 Real,Adventure
1098,Bratz Kidz,Misc
1099,Bratz Ponyz,Adventure
1100,Bratz Ponyz 2,Adventure
1101,Bratz: Forever Diamondz,Adventure
1102,Bratz: Girlz Really Rock,Action
1103,Bratz: Rock Angelz,Misc
1104,Bratz: Super Babyz,Action
1105,Bratz: The Movie,Simulation
1106,Brave Fencer Musashi,Role-Playing
1107,Brave Story: Boku no Kioku to Negai,Role-Playing
1108,Brave Story: New Traveler (US sales),Role-Playing
1109,Brave Story: New Traveller (jp sales),Role-Playing
1110,Brave: A Warrior's Tale,Action
1111,Brave: The Video Game,Action
1112,Bravely Default: Flying Fairy,Role-Playing
1113,Bravely Second: End Layer,Role-Playing
1114,Bravo Air Race,Racing
1115,Bravo Team VR,Shooter
1116,Breach,Shooter
1117,Break 'Em All,Puzzle
1118,Breakaway IV,Puzzle
1119,Breakdown,Adventure
1120,Breakout,Puzzle
1121,Breath of Fire,Role-Playing
1122,Breath of Fire II,Role-Playing
1123,Breath of Fire III,Role-Playing
1124,Breath of Fire IV,Role-Playing
1125,Breath of Fire: Dragon Quarter,Role-Playing
1126,Breeding Stud 2,Sports
1127,Brian Lara Cricket,Sports
1128,Bridge,Misc
1129,Brigandine: The Legend of Forsena,Strategy
1130,Brink,Shooter
1131,Britney's Dance Beat,Misc
1132,Broken Age,Adventure
1133,Broken Helix,Action
1134,Broken Sword 5: The Serpent's Curse,Adventure
1135,Broken Sword II: The Smoking Mirror,Adventure
1136,Broken Sword: Shadow of the Templars - The Director's Cut,Adventure
1137,Broken Sword: Shadows of the Templars - The Director's Cut,Adventure
1138,Broken Sword: The Shadow of the Templars,Adventure
1139,Broken Sword: The Sleeping Dragon,Adventure
1140,Brooktown High: Senior Year,Simulation
1141,Brothers Conflict: Brilliant Blue,Adventure
1142,Brothers Conflict: Passion Pink,Action
1143,Brothers In Arms DS,Shooter
1144,Brothers In Arms: D-Day,Shooter
1145,Brothers In Arms: Earned in Blood,Shooter
1146,Brothers In Arms: Road to Hill 30,Shooter
1147,Brothers in Arms: Double Time,Shooter
1148,Brothers in Arms: Furious 4,Shooter
1149,Brothers in Arms: Hell's Highway,Shooter
1150,Brothers: A Tale of Two Sons,Adventure
1151,Bruce Lee: Quest of the Dragon,Fighting
1152,Brunswick Circuit Pro Bowling,Sports
1153,Brunswick Circuit Pro Bowling 2,Sports
1154,Brunswick Cosmic Bowling,Sports
1155,Brunswick Pro Bowling,Sports
1156,Brutal Legend,Action
1157,Brute Force,Shooter
1158,Bubble Bobble Double Shot,Puzzle
1159,Bubble Bobble Evolution,Puzzle
1160,Bubble Bobble Revolution,Puzzle
1161,Bubble Bobble also featuring Rainbow Islands,Puzzle
1162,Bubble Bobble: Old & New,Puzzle
1163,Bubsy 3D,Platform
1164,Bubsy: The Woolies Strike Back,Platform
1165,Buck Bumble,Action
1166,Buck Fever,Sports
1167,Buffy the Vampire Slayer,Action
1168,Buffy the Vampire Slayer: Chaos Bleeds,Action
1169,Buffy the Vampire Slayer: Wrath of the Darkhul King,Action
1170,Bugriders: The Race of Kings,Racing
1171,Bugs Bunny & Taz: Time Busters,Adventure
1172,Bugs Bunny: Lost in Time,Platform
1173,Build 'n Race,Racing
1174,Build-A-Bear Workshop,Simulation
1175,Build-A-Bear Workshop: A Friend Fur All Seasons,Simulation
1176,Build-A-Bear Workshop: Friendship Valley,Misc
1177,Build-A-Bear Workshop: Welcome to Hugsville,Misc
1178,Builder's Block,Strategy
1179,Bujingai: The Forsaken City,Fighting
1180,Bullet Girls,Action
1181,Bullet Girls 2,Action
1182,Bullet Soul: Tama Tamashii,Shooter
1183,Bullet Witch,Shooter
1184,Bulletstorm,Shooter
1185,Bulletstorm: Full Clip Edition,Shooter
1186,Bully,Action
1187,Bully: Scholarship Edition,Action
1188,Bump 'n' Jump,Racing
1189,Bunmei Haruka: Aoiza Ibunroku,Action
1190,Bunmei Kaika: Aoiza Ibunroku Saien,Action
1191,Burger Island,Action
1192,BurgerTime,Puzzle
1193,Burning Rangers,Platform
1194,Burning Road,Racing
1195,Burnout,Racing
1196,Burnout 2: Point of Impact,Racing
1197,Burnout 3: Takedown,Racing
1198,Burnout Dominator,Racing
1199,Burnout Legends,Racing
1200,Burnout Paradise,Racing
1201,Burnout Paradise: The Ultimate Box,Racing
1202,Burnout Revenge,Racing
1203,Burstrick: Wake Boarding!!,Sports
1204,Bus Simulator 16,Simulation
1205,Bushido Blade,Fighting
1206,Bushido Blade 2,Fighting
1207,Busou Renkin: Youkoso Papillon Park e,Action
1208,Busou Shinki: Battle Masters,Action
1209,Busou Shinki: Battle Masters Mk. 2,Action
1210,Bust A Groove,Misc
1211,Bust A Groove 2,Misc
1212,Bust-A-Bloc,Puzzle
1213,Bust-A-Move,Puzzle
1214,Bust-A-Move '99,Puzzle
1215,Bust-A-Move 2 Arcade Edition,Puzzle
1216,Bust-A-Move 3000,Puzzle
1217,Bust-A-Move 4,Puzzle
1218,Bust-A-Move Bash!,Puzzle
1219,Bust-A-Move DS,Puzzle
1220,Bust-A-Move Deluxe,Puzzle
1221,Bust-A-Move Universe,Puzzle
1222,Buster Bros. Collection,Puzzle
